id,name,address,latitude,longitude,distance,selected
ola-platform:5000044840258,Bharat Medical Hall,"Diamond Herbour Road,  Near Station,  Ramchandrapur,  South 24 Pargana,  West Bengal,  743331,  India",,,0.28 km,False
ola-platform:5000065261650,SastaSundar Healthbuddy Purkait,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.31 km,False
ola-platform:5000041631956,National Homoeo Hall,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.33 km,False
ola-platform:5000038006650,Diamond Homoeo Pharmacy,"Diamond Harbour Road,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.34 km,False
ola-platform:5000041376059,Apollo Pharmacy Colleges Road Diamond Harbour,"Holding No.912,  Ward No .13,  Satpally Para,  Noon Gola,  Down Town,  Diamond Harbour,  West Bengal,  743331,  India",,,0.35 km,False
ola-platform:5000067365351,Pharmacy,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.40 km,False
ola-platform:5000040240833,Koyal Medical Hall,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.41 km,False
ola-platform:5000037473919,Ray Medical Hall,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.53 km,False
ola-platform:5000050084972,Diamond Medical,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.57 km,False
ola-platform:5000043727232,SD Medical Agency,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.57 km,False
ola-platform:5000037271051,Rajesh Medical & Company,"Harindanga,  Diamond Harbour,  West Bengal,  743331,  India",,,0.61 km,False
ola-platform:5000044426574,Nandi Pharmacy,"Diamond Harbour Road,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.64 km,False
ola-platform:5000064345080,Jwell Medical Hall,"Police Station,  Diamond Harbour Rd,  Near Diamond Harbour,  Noon Gola,  Down Town,  Diamond Harbour,  West Bengal,  743331,  India",,,0.64 km,False
ola-platform:5000042525762,Jivan Rekha,"Diamond Harbour Road,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.65 km,False
ola-platform:5000063934032,Popular Medical Hall,"Diamond Harbour Road,  Mohanpur,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.66 km,False
ola-platform:5000066381588,Roy Medical Hall,"Diamond Harbour Rd,  Harindanga,  Diamond Harbour,  West Bengal,  743331,  India",,,0.69 km,False
ola-platform:5000058667650,Cure Corner,"Diamond Harbour Road,  Mohanpur,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.69 km,False
ola-platform:5000064351898,Archana Medical Hall,"Diamond Harbour Road,  Mohanpur,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.72 km,False
ola-platform:5000036976204,Samrat Medical Hall,"Diamond Harbour Road,  Mohanpur,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.73 km,False
ola-platform:5000065520256,Akash Deep Medical Hall,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.75 km,False
ola-platform:5000047639946,Adhunik Medical Hall,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,0.78 km,False
ola-platform:5000065407727,Shree Guru Pharmacy,"Unnamed Road,  Harindanga,  Diamond Harbour,  West Bengal,  743331,  India",,,0.88 km,False
ola-platform:5000058712311,Shipra Medical Hall,"Towndiamond,  New Town,  Kapat Hat,  Diamond Harbour,  West Bengal,  743331,  India",,,0.89 km,False
ola-platform:5000040815583,Homoeo Pharmacy,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,1.09 km,False
ola-platform:5000046377727,Shree RamKrishna Ausadhalaya,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,1.12 km,False
ola-platform:5000036210221,Baidya Drug House,"Diamond Harbour Road,  Mohanpur,  Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,1.29 km,False
ola-platform:5000052903538,Birendra Homeo Hall,"New Town,  Kapat Hat,  Diamond Harbour,  West Bengal,  743331,  India",,,1.32 km,False
ola-platform:5000056239322,Health Care,"Kapat Hat,  Diamond Harbour,  West Bengal,  743331,  India",,,1.40 km,False
ola-platform:5000036446898,Mohans Pharmacy,"New Town,  Kapat Hat,  Diamond Harbour,  West Bengal,  743368,  India",,,1.40 km,False
ola-platform:5000044809379,Sarma Medical Center,"Diamond Harbour,  Diamond Harbour - I,  South 24 Parganas,  West Bengal,  743331,  India",,,1.47 km,False
ola-platform:5000044190253,Amit Medicals,"Kharida Main Rd,  Kharida,  Kharagpur,  West Bengal,  721301,  India",,,0.47 km,False
ola-platform:5000044324628,Dandapat Medical Stores,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,2.32 km,False
ola-platform:5000060797530,Arogya Chemist & Druggist,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.20 km,False
ola-platform:5000068733038,Atul Medical Hall,"88/54/2,  Malancha Main Rd,  Malancha,  Kharagpur,  West Bengal,  721301,  India",,,2.34 km,False
ola-platform:5000062301486,Arogay Medicals,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.21 km,False
ola-platform:5000049983250,Drug Land,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.22 km,False
ola-platform:5000057255707,Asia Homeo,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.22 km,False
ola-platform:5000056480717,Chakrabarty Medical Store,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.22 km,False
ola-platform:5000037407285,Ajay Medical,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.23 km,False
ola-platform:5000049123182,New Medico,"Mercy Nursing Home,  Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.24 km,False
ola-platform:5000065521081,Shamayal Medical Hall,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.27 km,False
ola-platform:5000065875495,Raghunath Medical Store,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.31 km,False
ola-platform:5000041384903,Shukla Medical Store,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.32 km,False
ola-platform:5000057342025,Bam Pharmacy,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.32 km,False
ola-platform:5000054751211,Mahamaya Medical,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.32 km,False
ola-platform:5000056114818,Neela Medical,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.32 km,False
ola-platform:5000051017984,New Balaram Medical Store,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.32 km,False
ola-platform:5000057249384,MedPlus Kharida Kharagpur,"Holding No.1,  Ward No. 17,  1,  Kharida,  Kharagpur,  West Bengal,  721301,  India",,,0.38 km,False
ola-platform:5000064785470,Arihant Medical,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.38 km,False
ola-platform:5000043282885,SastaSundar Healthbuddy Rudras,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.40 km,False
ola-platform:5000064139813,Sadhana Aushadhalaya,"Kharida,  Gole Bazar,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000050026784,Vyas Pharmaceuticals,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000064156120,Gouri Medical,"Kharida Main Rd,  Kharida,  Kharagpur,  Gole Bazar,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000052877353,Kharagpur Medical Stores,"196,  Kharida Main Rd,  Kharida,  Kharagpur,  West Bengal 721301,  Kharida Main Rd,  Kharida,  Kharagpur,  Gole Bazar,  West Bengal",,,0.42 km,False
ola-platform:5000037291895,Piles Fistula Fissure,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000052514487,Gauri Medical Store,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000058190230,Santi Homeo Hall,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.42 km,False
ola-platform:5000048750066,Devesh Medical,"285,  Kharida Main Rd,  Kharida,  Kharagpur,  Gole Bazar,  West Bengal,  721301,  India",,,0.44 km,False
ola-platform:5000044190310,Amit Medical,"Prembazar,  Kharida Main Rd,  Kharida,  Hijli Co-Operative Society,  Kharagpur,  Gole Bazar,  West Bengal,  721301,  India",,,0.45 km,False
ola-platform:5000037833047,Raghunath Medical Store,"Kharida Main Rd,  Kharida,  Kharagpur,  West Bengal,  721301,  India",,,0.46 km,False
ola-platform:5000055949378,Shameet Medical,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.46 km,False
ola-platform:5000036891017,Medi Treat,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.46 km,False
ola-platform:5000044266772,Frank Ross Pharmacy - IIT Kharagpur,"Frank Ross Pharmacy,  Scholars' Avenue,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721302,  India",,,2.92 km,False
ola-platform:5000041419441,Chandsi Pharmacy,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.52 km,False
ola-platform:5000049975535,SastaSundar.Com,"Healthbuddy Rudra's Kharida West,  W/no 9(new) H/no. 42/35,  Medinipur (W),  Kharagpur-721301,  Kharida,  Bengali Para,  Kharagpur,  West Bengal",,,0.53 km,False
ola-platform:5000063565179,Patanjali Store,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.54 km,False
ola-platform:5000039308619,Homeo Healing Home,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.59 km,False
ola-platform:5000043892496,Sri Maha Laxmi Dawakhana,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.60 km,False
ola-platform:5000054624810,Meera Medical,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.61 km,False
ola-platform:5000062454829,Shri MahaLaxmi Dawakhana,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.61 km,False
ola-platform:5000062887350,Medi Treat Peoples,"Malancha Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.62 km,False
ola-platform:5000064484424,Chakraborty Medical,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.62 km,False
ola-platform:5000063039619,Mediwin Medical Store,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.62 km,False
ola-platform:5000066114698,Chakrabarti Medical Store,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.62 km,False
ola-platform:5000068854132,Sristi Medical Store,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.62 km,False
ola-platform:5000045979383,Latika Medical Store,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.64 km,False
ola-platform:5000051883815,MahaLaxmi Medical,"Nimpura Road,  Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.66 km,False
ola-platform:5000055446371,Sujata Medical,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.69 km,False
ola-platform:5000043832171,Joy Guru Medical,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.72 km,False
ola-platform:5000065080947,Sri SaiRam Medical,"Kharagpur,  Kharagpur-I,  Paschim Medinipur,  West Bengal,  721301,  India",,,0.74 km,False
ola-platform:5000038450149,Apollo Pharmacy Baruipur Rail Gate,"Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.36 km,False
ola-platform:5000038768869,Oval HealthCare Services,"Duttapara Rd,  Dutt Para,  Subuddhipur,  Baruipur,  West Bengal,  700144,  India",,,0.53 km,False
ola-platform:5000054346446,Apollo Pharmacy Baruipur Kachari Bazar,"No 248,  Baruipur Kachari Bazar,  Kulpi Rd,  Khodar Bazar Uttarpara,  Baruipur,  West Bengal,  700144,  India",,,0.63 km,False
ola-platform:5000059462525,Sasta Sundar Baruipur,"Madarat Road,  Battala,  Baruipur,  Masterpara,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.81 km,False
ola-platform:5000068720430,Mondal Pharmacy,"Kalyanpur Rd,  Madhya Kalyanpur,  Baruipur,  Khodar Bazar,  West Bengal,  743610,  India",,,1.04 km,False
ola-platform:5000039734154,SastaSundar.Com,"Area Logistics Centre - Kolkata Purba Salepur,  Dr. Narman Bethun Sarani P.O- Baruipur,  Salepur,  Kolkata,  West Bengal,  700144,  India",,,1.54 km,False
ola-platform:5000038053512,Frakross Farmacy,"Natupara,  Baruipur,  Natunpara,  Khodar Bazar Uttarpara,  Baruipur,  West Bengal,  700144,  India",,,0.01 km,False
ola-platform:5000063994686,Apollo Pharmacy Paddapukur,"Dag No-145,  Kh. No-1677,  JL No-33,  Vill & Mouza- Salepur,  Ground Floor P.O-Baruipur,  P.S-Baruipur,  Vill-Salepur,  Salepur,  Baruipur,  Salipur P,  West Bengal,  700144,  India",,,1.99 km,False
ola-platform:5000068135335,Frank Ross Pharmacy,"9,  Kulpi Rd,  Near SBI,  Beharapara,  Kolkata,  Baruipur,  West Bengal,  700144,  India",,,0.01 km,False
ola-platform:5000054449432,MedPlus Baruipur Bazar,"Holding No. 836 Baruipur Bazar,  Ward No. 8,  Subuddhipur,  Baruipur,  West Bengal,  700144,  India",,,0.02 km,False
ola-platform:5000047793545,Star Medical Centre,"Subuddhipur,  Baruipur,  West Bengal,  700144,  India",,,0.03 km,False
ola-platform:5000047267281,Apollo Pharmacy Baruipur,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.04 km,False
ola-platform:5000058151166,Health Point Medical Hall,"Kulpi Rd,  Subuddhipur,  Baruipur,  Kolkata,  West Bengal,  700144,  India",,,0.05 km,False
ola-platform:5000035417068,Life Care Medical Hall,"Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.07 km,False
ola-platform:5000066572330,Anjana Medical Hall,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.10 km,False
ola-platform:5000063370822,Shanti Clinic,"Pragati Sang Baruipur Railway Station Near 4 Number Plateform,  Khodar Bazar Uttarpara,  Baruipur,  West Bengal,  700144,  India",,,0.10 km,False
ola-platform:5000048018311,Janata Medical Hall,"Baruipur,  Kulpi Road,  Near Baruipur Station Road,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.10 km,False
ola-platform:5000041023770,The Purna Pharmacy,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.12 km,False
ola-platform:5000042590045,Tirupati Pharmacy,"Kalitala,  Baruipur Station Rd,  Khodar Bazar Uttarpara,  Baruipur,  West Bengal,  700144,  India",,,0.13 km,False
ola-platform:5000041612383,Gbrb Surgical,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.13 km,False
ola-platform:5000042101780,Basu Pharmacy,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.13 km,False
ola-platform:5000042935381,Manjushree Medical Hall,"Natunpara,  Baruipur,  West Bengal,  700144,  India",,,0.17 km,False
ola-platform:5000052971271,Apollo Pharmacy Baruipur Sub Divisional Hospital,"Kulpi Rd,  Rail Gate,  Kolkata,  West Bengal,  700144,  India",,,0.18 km,False
ola-platform:5000059345018,Meera Pharmacy,"Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.18 km,False
ola-platform:5000041935124,Medical Store,"Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.18 km,False
ola-platform:5000048637116,Shifa Pharmacy,"Baruipur F.L Shop,  Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.19 km,False
ola-platform:5000041290552,Mahamaya Medical Hall,"Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.19 km,False
ola-platform:5000061392847,Medical House,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.19 km,False
ola-platform:5000045001605,Nandy Brothers Pharmaceutical,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.20 km,False
ola-platform:5000045428311,New Medical Hall,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.21 km,False
ola-platform:5000052895362,Life Line Medical,"3,  Baruipur Railgate,  Near Petrol Pump,  Subuddhipur,  Kolkata,  Baruipur,  West Bengal,  700144,  India",,,0.23 km,False
ola-platform:5000068929004,Janata Medical Hall,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.23 km,False
ola-platform:5000047683008,Goswami Medical Hall,"Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.24 km,False
ola-platform:5000046440637,R.K.Medical Hall,"Baruipur - Kulpi Rd,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.25 km,False
ola-platform:5000039424370,National Medical Hall,"3/2,  Baruipur Station Rd,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.26 km,False
ola-platform:5000050155425,Rishta Medical Hall,"Baruipur Station Rd,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.26 km,False
ola-platform:5000050323808,Shanti Homeo Hall,"Baruipur,  Rishi Bankim,  Subuddhipur,  Kolkata,  West Bengal,  700144,  India",,,0.27 km,False
ola-platform:5000049387666,Charu Mediguide,"Baruipur Super-Specality Hospital,  35,  Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.28 km,False
ola-platform:5000035204285,MahaDev Medical Hall,"Baruipur Super-Specality Hospital,  35,  Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.29 km,False
ola-platform:5000055007888,Bharat Medical Hall,"Baruipur Super-Specality Hospital,  35,  Kulpi Road,  Baruipur,  South 24 Parganas,  West Bengal,  700144,  India",,,0.30 km,False
